Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2022-04-15T18:00:00-04:00;2022-04-16;00:00;93;Provence-Alpes-Côte d'Azur;2325;Définitif;;;2325;4073;Consolidé;6398
2022-04-15T20:30:00-04:00;2022-04-16;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;3676;Consolidé;
2022-12-18T10:30:00-04:00;2022-12-18;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;5173;Consolidé;
2022-04-16T00:30:00-04:00;2022-04-16;06:30;93;Provence-Alpes-Côte d'Azur;;;;;;3258;Consolidé;
2022-04-16T01:00:00-04:00;2022-04-16;07:00;93;Provence-Alpes-Côte d'Azur;2657;Définitif;;;2657;3236;Consolidé;5893
2022-04-16T01:30:00-04:00;2022-04-16;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;3276;Consolidé;
2022-12-18T14:00:00-04:00;2022-12-18;19:00;93;Provence-Alpes-Côte d'Azur;5303;Définitif;;;5303;5779;Consolidé;11082
2022-01-01T00:00:00-04:00;2022-01-01;05:00;93;Provence-Alpes-Côte d'Azur;2911;Définitif;;;2911;4390;Consolidé;7301
2022-04-16T05:00:00-04:00;2022-04-16;11:00;93;Provence-Alpes-Côte d'Azur;1916;Définitif;;;1916;3801;Consolidé;5717
2022-12-18T15:30:00-04:00;2022-12-18;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;5317;Consolidé;
2022-01-01T01:30:00-04:00;2022-01-01;06:30;93;Provence-Alpes-Côte d'Azur;;;;;;4344;Consolidé;
2022-01-01T02:00:00-04:00;2022-01-01;07:00;93;Provence-Alpes-Côte d'Azur;2998;Définitif;;;2998;4344;Consolidé;7342
2022-12-18T21:30:00-04:00;2022-12-19;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;4905;Consolidé;
2022-01-01T04:00:00-04:00;2022-01-01;09:00;93;Provence-Alpes-Côte d'Azur;3110;Définitif;;;3110;4506;Consolidé;7616
2022-12-18T22:30:00-04:00;2022-12-19;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;4588;Consolidé;
2022-04-16T09:30:00-04:00;2022-04-16;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;3676;Consolidé;
2022-01-01T04:30:00-04:00;2022-01-01;09:30;93;Provence-Alpes-Côte d'Azur;;;;;;4636;Consolidé;
2022-04-16T10:30:00-04:00;2022-04-16;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;3463;Consolidé;
2022-01-01T07:30:00-04:00;2022-01-01;12:30;93;Provence-Alpes-Côte d'Azur;;;;;;5355;Consolidé;
2022-04-16T13:00:00-04:00;2022-04-16;19:00;93;Provence-Alpes-Côte d'Azur;1627;Définitif;;;1627;3746;Consolidé;5373
2022-12-19T02:00:00-04:00;2022-12-19;07:00;93;Provence-Alpes-Côte d'Azur;5529;Définitif;;;5529;5065;Consolidé;10594
2022-01-01T09:30:00-04:00;2022-01-01;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5224;Consolidé;
2022-12-19T05:30:00-04:00;2022-12-19;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;5614;Consolidé;
2022-01-01T13:30:00-04:00;2022-01-01;18:30;93;Provence-Alpes-Côte d'Azur;;;;;;5394;Consolidé;
2022-12-19T06:00:00-04:00;2022-12-19;11:00;93;Provence-Alpes-Côte d'Azur;5944;Définitif;;;5944;5582;Consolidé;11526
2022-04-16T17:30:00-04:00;2022-04-16;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;4139;Consolidé;
2022-01-01T14:00:00-04:00;2022-01-01;19:00;93;Provence-Alpes-Côte d'Azur;3145;Définitif;;;3145;5513;Consolidé;8658
2022-04-16T18:30:00-04:00;2022-04-17;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;3689;Consolidé;
2022-04-16T19:00:00-04:00;2022-04-17;01:00;93;Provence-Alpes-Côte d'Azur;1494;Définitif;;;1494;3504;Consolidé;4998
2022-12-19T09:00:00-04:00;2022-12-19;14:00;93;Provence-Alpes-Côte d'Azur;6197;Définitif;;;6197;5563;Consolidé;11760
2022-04-16T21:00:00-04:00;2022-04-17;03:00;93;Provence-Alpes-Côte d'Azur;1485;Définitif;;;1485;3341;Consolidé;4826
2022-01-01T18:00:00-04:00;2022-01-01;23:00;93;Provence-Alpes-Côte d'Azur;2745;Définitif;;;2745;5189;Consolidé;7934
2022-12-19T10:30:00-04:00;2022-12-19;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;5407;Consolidé;
2022-01-01T19:00:00-04:00;2022-01-02;00:00;93;Provence-Alpes-Côte d'Azur;2769;Définitif;;;2769;5268;Consolidé;8037
2022-12-19T11:30:00-04:00;2022-12-19;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;5311;Consolidé;
2022-04-16T23:30:00-04:00;2022-04-17;05:30;93;Provence-Alpes-Côte d'Azur;;;;;;3043;Consolidé;
2022-01-01T20:30:00-04:00;2022-01-02;01:30;93;Provence-Alpes-Côte d'Azur;;;;;;4853;Consolidé;
2022-01-01T21:30:00-04:00;2022-01-02;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;4886;Consolidé;
2022-01-01T23:00:00-04:00;2022-01-02;04:00;93;Provence-Alpes-Côte d'Azur;2868;Définitif;;;2868;4449;Consolidé;7317
2022-12-19T15:30:00-04:00;2022-12-19;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;5329;Consolidé;
2022-04-17T04:00:00-04:00;2022-04-17;10:00;93;Provence-Alpes-Côte d'Azur;1815;Définitif;;;1815;3699;Consolidé;5514
2022-12-19T17:00:00-04:00;2022-12-19;22:00;93;Provence-Alpes-Côte d'Azur;4766;Définitif;;;4766;5025;Consolidé;9791
2022-04-17T07:30:00-04:00;2022-04-17;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;3815;Consolidé;
2022-01-02T03:00:00-04:00;2022-01-02;08:00;93;Provence-Alpes-Côte d'Azur;3264;Définitif;;;3264;4530;Consolidé;7794
2022-04-17T09:00:00-04:00;2022-04-17;15:00;93;Provence-Alpes-Côte d'Azur;1599;Définitif;;;1599;3593;Consolidé;5192
2022-12-19T20:00:00-04:00;2022-12-20;01:00;93;Provence-Alpes-Côte d'Azur;2925;Définitif;;;2925;4777;Consolidé;7702
2022-01-02T06:00:00-04:00;2022-01-02;11:00;93;Provence-Alpes-Côte d'Azur;3149;Définitif;;;3149;5225;Consolidé;8374
2022-04-17T11:30:00-04:00;2022-04-17;17:30;93;Provence-Alpes-Côte d'Azur;;;;;;3272;Consolidé;
2022-12-19T22:00:00-04:00;2022-12-20;03:00;93;Provence-Alpes-Côte d'Azur;3048;Définitif;;;3048;4455;Consolidé;7503
2022-12-19T23:00:00-04:00;2022-12-20;04:00;93;Provence-Alpes-Côte d'Azur;3125;Définitif;;;3125;4326;Consolidé;7451
2022-01-02T09:30:00-04:00;2022-01-02;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5360;Consolidé;
2022-01-02T10:30:00-04:00;2022-01-02;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;5158;Consolidé;
2022-12-20T02:00:00-04:00;2022-12-20;07:00;93;Provence-Alpes-Côte d'Azur;4716;Définitif;;;4716;4904;Consolidé;9620
2022-12-20T02:30:00-04:00;2022-12-20;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;4856;Consolidé;
2022-01-02T12:00:00-04:00;2022-01-02;17:00;93;Provence-Alpes-Côte d'Azur;3198;Définitif;;;3198;5082;Consolidé;8280
2022-12-20T05:30:00-04:00;2022-12-20;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;5132;Consolidé;
2022-04-17T18:30:00-04:00;2022-04-18;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;3730;Consolidé;
2022-01-02T15:00:00-04:00;2022-01-02;20:00;93;Provence-Alpes-Côte d'Azur;3286;Définitif;;;3286;5828;Consolidé;9114
2022-12-20T06:00:00-04:00;2022-12-20;11:00;93;Provence-Alpes-Côte d'Azur;5276;Définitif;;;5276;5166;Consolidé;10442
2022-01-02T15:30:00-04:00;2022-01-02;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;5681;Consolidé;
2022-04-17T19:30:00-04:00;2022-04-18;01:30;93;Provence-Alpes-Côte d'Azur;;;;;;3572;Consolidé;
2022-02-10T23:00:00-04:00;2022-02-11;04:00;93;Provence-Alpes-Côte d'Azur;5453;Définitif;;;5453;4831;Consolidé;10284
2022-01-02T18:30:00-04:00;2022-01-02;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;5720;Consolidé;
2022-12-20T09:30:00-04:00;2022-12-20;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5189;Consolidé;
2022-01-02T19:00:00-04:00;2022-01-03;00:00;93;Provence-Alpes-Côte d'Azur;2826;Définitif;;;2826;5442;Consolidé;8268
2022-01-02T19:30:00-04:00;2022-01-03;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;5244;Consolidé;
2022-12-20T10:30:00-04:00;2022-12-20;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;5044;Consolidé;
2022-01-02T22:00:00-04:00;2022-01-03;03:00;93;Provence-Alpes-Côte d'Azur;3009;Définitif;;;3009;4935;Consolidé;7944
2022-02-11T02:30:00-04:00;2022-02-11;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;5515;Consolidé;
2022-02-11T03:00:00-04:00;2022-02-11;08:00;93;Provence-Alpes-Côte d'Azur;6559;Définitif;;;6559;5571;Consolidé;12130
2022-01-02T23:30:00-04:00;2022-01-03;04:30;93;Provence-Alpes-Côte d'Azur;;;;;;4684;Consolidé;
2022-01-03T00:00:00-04:00;2022-01-03;05:00;93;Provence-Alpes-Côte d'Azur;3413;Définitif;;;3413;4683;Consolidé;8096
2022-02-11T05:00:00-04:00;2022-02-11;10:00;93;Provence-Alpes-Côte d'Azur;6125;Définitif;;;6125;5798;Consolidé;11923
2022-12-20T15:30:00-04:00;2022-12-20;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;4980;Consolidé;
2022-02-11T10:00:00-04:00;2022-02-11;15:00;93;Provence-Alpes-Côte d'Azur;5134;Définitif;;;5134;5207;Consolidé;10341
2022-02-11T12:30:00-04:00;2022-02-11;17:30;93;Provence-Alpes-Côte d'Azur;;;;;;5085;Consolidé;
2022-01-03T11:30:00-04:00;2022-01-03;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;5308;Consolidé;
2022-01-03T12:00:00-04:00;2022-01-03;17:00;93;Provence-Alpes-Côte d'Azur;3924;Définitif;;;3924;5410;Consolidé;9334
2022-01-03T13:00:00-04:00;2022-01-03;18:00;93;Provence-Alpes-Côte d'Azur;4200;Définitif;;;4200;5930;Consolidé;10130
2022-12-21T03:00:00-04:00;2022-12-21;08:00;93;Provence-Alpes-Côte d'Azur;6028;Définitif;;;6028;4690;Consolidé;10718
2022-02-11T16:00:00-04:00;2022-02-11;21:00;93;Provence-Alpes-Côte d'Azur;6573;Définitif;;;6573;5624;Consolidé;12197
2022-12-21T05:00:00-04:00;2022-12-21;10:00;93;Provence-Alpes-Côte d'Azur;6046;Définitif;;;6046;5124;Consolidé;11170
2022-02-11T19:00:00-04:00;2022-02-12;00:00;93;Provence-Alpes-Côte d'Azur;5775;Définitif;;;5775;5660;Consolidé;11435
2022-02-11T20:00:00-04:00;2022-02-12;01:00;93;Provence-Alpes-Côte d'Azur;5553;Définitif;;;5553;5277;Consolidé;10830
2022-01-03T21:00:00-04:00;2022-01-04;02:00;93;Provence-Alpes-Côte d'Azur;2882;Définitif;;;2882;5172;Consolidé;8054
2022-01-03T22:00:00-04:00;2022-01-04;03:00;93;Provence-Alpes-Côte d'Azur;3038;Définitif;;;3038;5032;Consolidé;8070
2022-01-03T22:30:00-04:00;2022-01-04;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;4995;Consolidé;
2022-02-12T01:00:00-04:00;2022-02-12;06:00;93;Provence-Alpes-Côte d'Azur;5930;Définitif;;;5930;4924;Consolidé;10854
2022-12-21T14:00:00-04:00;2022-12-21;19:00;93;Provence-Alpes-Côte d'Azur;6490;Définitif;;;6490;5314;Consolidé;11804
2022-12-21T14:30:00-04:00;2022-12-21;19:30;93;Provence-Alpes-Côte d'Azur;;;;;;5251;Consolidé;
2022-01-04T00:00:00-04:00;2022-01-04;05:00;93;Provence-Alpes-Côte d'Azur;3737;Définitif;;;3737;4806;Consolidé;8543
2022-02-12T02:30:00-04:00;2022-02-12;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;5216;Consolidé;
2022-02-12T03:30:00-04:00;2022-02-12;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;5411;Consolidé;
2022-01-04T02:00:00-04:00;2022-01-04;07:00;93;Provence-Alpes-Côte d'Azur;5226;Définitif;;;5226;5467;Consolidé;10693
2022-02-12T05:30:00-04:00;2022-02-12;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;5457;Consolidé;
2022-12-21T17:00:00-04:00;2022-12-21;22:00;93;Provence-Alpes-Côte d'Azur;4656;Définitif;;;4656;4735;Consolidé;9391
2022-01-04T03:30:00-04:00;2022-01-04;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;5788;Consolidé;
2022-12-21T18:30:00-04:00;2022-12-21;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;4759;Consolidé;
2022-02-12T08:30:00-04:00;2022-02-12;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;5339;Consolidé;
2022-02-12T09:30:00-04:00;2022-02-12;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5144;Consolidé;
2022-01-04T05:30:00-04:00;2022-01-04;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;5932;Consolidé;
2022-12-21T21:30:00-04:00;2022-12-22;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;4518;Consolidé;
2022-02-12T11:30:00-04:00;2022-02-12;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;4818;Consolidé;
2022-12-21T22:30:00-04:00;2022-12-22;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;4172;Consolidé;
2022-12-21T23:00:00-04:00;2022-12-22;04:00;93;Provence-Alpes-Côte d'Azur;3211;Définitif;;;3211;4152;Consolidé;7363
2022-12-22T00:30:00-04:00;2022-12-22;05:30;93;Provence-Alpes-Côte d'Azur;;;;;;4294;Consolidé;
2022-12-22T02:00:00-04:00;2022-12-22;07:00;93;Provence-Alpes-Côte d'Azur;4363;Définitif;;;4363;4799;Consolidé;9162
2022-02-12T16:00:00-04:00;2022-02-12;21:00;93;Provence-Alpes-Côte d'Azur;5470;Définitif;;;5470;5582;Consolidé;11052
2022-12-22T03:00:00-04:00;2022-12-22;08:00;93;Provence-Alpes-Côte d'Azur;4603;Définitif;;;4603;4911;Consolidé;9514
2022-02-12T17:00:00-04:00;2022-02-12;22:00;93;Provence-Alpes-Côte d'Azur;5343;Définitif;;;5343;5354;Consolidé;10697
2022-12-22T04:00:00-04:00;2022-12-22;09:00;93;Provence-Alpes-Côte d'Azur;5007;Définitif;;;5007;4921;Consolidé;9928
2022-12-22T06:00:00-04:00;2022-12-22;11:00;93;Provence-Alpes-Côte d'Azur;5166;Définitif;;;5166;5091;Consolidé;10257
2022-01-26T03:00:00-04:00;2022-01-26;08:00;93;Provence-Alpes-Côte d'Azur;6040;Définitif;;;6040;6631;Consolidé;12671
2022-12-22T09:00:00-04:00;2022-12-22;14:00;93;Provence-Alpes-Côte d'Azur;4705;Définitif;;;4705;4783;Consolidé;9488
2022-02-12T22:30:00-04:00;2022-02-13;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;5058;Consolidé;
2022-12-22T10:00:00-04:00;2022-12-22;15:00;93;Provence-Alpes-Côte d'Azur;4890;Définitif;;;4890;4796;Consolidé;9686
2022-12-22T10:30:00-04:00;2022-12-22;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;4731;Consolidé;
2022-01-26T06:00:00-04:00;2022-01-26;11:00;93;Provence-Alpes-Côte d'Azur;5260;Définitif;;;5260;6564;Consolidé;11824
2022-02-13T01:00:00-04:00;2022-02-13;06:00;93;Provence-Alpes-Côte d'Azur;4071;Définitif;;;4071;4884;Consolidé;8955
2022-01-26T08:30:00-04:00;2022-01-26;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;6369;Consolidé;
2022-02-13T02:30:00-04:00;2022-02-13;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;5011;Consolidé;
2022-01-26T10:00:00-04:00;2022-01-26;15:00;93;Provence-Alpes-Côte d'Azur;4761;Définitif;;;4761;6011;Consolidé;10772
2022-02-13T03:00:00-04:00;2022-02-13;08:00;93;Provence-Alpes-Côte d'Azur;3644;Définitif;;;3644;5054;Consolidé;8698
2022-12-22T16:00:00-04:00;2022-12-22;21:00;93;Provence-Alpes-Côte d'Azur;4972;Définitif;;;4972;4722;Consolidé;9694
2022-12-22T18:30:00-04:00;2022-12-22;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;4739;Consolidé;
2022-02-13T07:30:00-04:00;2022-02-13;12:30;93;Provence-Alpes-Côte d'Azur;;;;;;5560;Consolidé;
2022-02-13T08:00:00-04:00;2022-02-13;13:00;93;Provence-Alpes-Côte d'Azur;3067;Définitif;;;3067;5484;Consolidé;8551
2022-12-22T20:00:00-04:00;2022-12-23;01:00;93;Provence-Alpes-Côte d'Azur;3762;Définitif;;;3762;4533;Consolidé;8295
2022-01-15T10:00:00-04:00;2022-01-15;15:00;93;Provence-Alpes-Côte d'Azur;5808;Définitif;;;5808;5843;Consolidé;11651
2022-02-13T09:00:00-04:00;2022-02-13;14:00;93;Provence-Alpes-Côte d'Azur;3095;Définitif;;;3095;5287;Consolidé;8382
2022-02-13T09:30:00-04:00;2022-02-13;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;5299;Consolidé;
2022-02-13T11:00:00-04:00;2022-02-13;16:00;93;Provence-Alpes-Côte d'Azur;3235;Définitif;;;3235;5161;Consolidé;8396
2022-02-13T11:30:00-04:00;2022-02-13;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;5122;Consolidé;
2022-12-23T03:30:00-04:00;2022-12-23;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;4630;Consolidé;
2022-06-21T12:30:00-04:00;2022-06-21;18:30;93;Provence-Alpes-Côte d'Azur;;;;;;5055;Consolidé;
2022-06-21T13:00:00-04:00;2022-06-21;19:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4795;Consolidé;
2022-12-23T05:00:00-04:00;2022-12-23;10:00;93;Provence-Alpes-Côte d'Azur;5519;Définitif;;;5519;4764;Consolidé;10283
2022-12-23T05:30:00-04:00;2022-12-23;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;4746;Consolidé;
2022-12-23T08:00:00-04:00;2022-12-23;13:00;93;Provence-Alpes-Côte d'Azur;4567;Définitif;;;4567;4613;Consolidé;9180
2022-06-21T18:00:00-04:00;2022-06-22;00:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4032;Consolidé;
2022-02-13T21:30:00-04:00;2022-02-14;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;5232;Consolidé;
2022-12-23T11:30:00-04:00;2022-12-23;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;4353;Consolidé;
2022-06-21T19:30:00-04:00;2022-06-22;01:30;93;Provence-Alpes-Côte d'Azur;;;;;;4032;Consolidé;
2022-02-13T22:30:00-04:00;2022-02-14;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;4907;Consolidé;
2022-12-23T12:00:00-04:00;2022-12-23;17:00;93;Provence-Alpes-Côte d'Azur;4844;Définitif;;;4844;4540;Consolidé;9384
2022-06-21T20:30:00-04:00;2022-06-22;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;3709;Consolidé;
2022-02-13T23:30:00-04:00;2022-02-14;04:30;93;Provence-Alpes-Côte d'Azur;;;;;;4776;Consolidé;
2022-02-14T00:00:00-04:00;2022-02-14;05:00;93;Provence-Alpes-Côte d'Azur;3865;Définitif;;;3865;4760;Consolidé;8625
2022-12-23T14:00:00-04:00;2022-12-23;19:00;93;Provence-Alpes-Côte d'Azur;4932;Définitif;;;4932;4914;Consolidé;9846
2022-12-23T15:00:00-04:00;2022-12-23;20:00;93;Provence-Alpes-Côte d'Azur;4555;Définitif;;;4555;4763;Consolidé;9318
2022-06-21T23:30:00-04:00;2022-06-22;05:30;93;Provence-Alpes-Côte d'Azur;;;;;;3709;Consolidé;
2022-02-14T02:30:00-04:00;2022-02-14;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;5393;Consolidé;
2022-06-22T01:30:00-04:00;2022-06-22;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;4169;Consolidé;
2022-02-14T05:00:00-04:00;2022-02-14;10:00;93;Provence-Alpes-Côte d'Azur;5647;Définitif;;;5647;6067;Consolidé;11714
2022-12-23T18:30:00-04:00;2022-12-23;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;4497;Consolidé;
2022-12-23T19:00:00-04:00;2022-12-24;00:00;93;Provence-Alpes-Côte d'Azur;3029;Définitif;;;3029;4412;Consolidé;7441
2022-12-23T19:30:00-04:00;2022-12-24;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;4341;Consolidé;
2022-02-14T10:00:00-04:00;2022-02-14;15:00;93;Provence-Alpes-Côte d'Azur;5471;Définitif;;;5471;6277;Consolidé;11748
2022-06-22T07:30:00-04:00;2022-06-22;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;4989;Consolidé;
2022-06-22T11:00:00-04:00;2022-06-22;17:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4839;Consolidé;
2022-12-24T02:30:00-04:00;2022-12-24;07:30;93;Provence-Alpes-Côte d'Azur;;;;;;4124;Consolidé;
2022-12-24T03:30:00-04:00;2022-12-24;08:30;93;Provence-Alpes-Côte d'Azur;;;;;;4259;Consolidé;
2022-02-14T18:30:00-04:00;2022-02-14;23:30;93;Provence-Alpes-Côte d'Azur;;;;;;6134;Consolidé;
2022-06-22T14:00:00-04:00;2022-06-22;20:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4745;Consolidé;
2022-12-24T05:30:00-04:00;2022-12-24;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;4381;Consolidé;
2022-02-14T20:00:00-04:00;2022-02-15;01:00;93;Provence-Alpes-Côte d'Azur;4598;Définitif;;;4598;5439;Consolidé;10037
2022-06-22T14:30:00-04:00;2022-06-22;20:30;93;Provence-Alpes-Côte d'Azur;;;;;;4641;Consolidé;
2022-12-24T06:00:00-04:00;2022-12-24;11:00;93;Provence-Alpes-Côte d'Azur;3190;Définitif;;;3190;4418;Consolidé;7608
2022-12-24T07:30:00-04:00;2022-12-24;12:30;93;Provence-Alpes-Côte d'Azur;;;;;;4407;Consolidé;
2022-06-22T15:30:00-04:00;2022-06-22;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;4602;Consolidé;
2022-06-22T16:30:00-04:00;2022-06-22;22:30;93;Provence-Alpes-Côte d'Azur;;;;;;4864;Consolidé;
2022-06-02T16:00:00-04:00;2022-06-02;22:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4083;Consolidé;
2022-06-22T21:30:00-04:00;2022-06-23;03:30;93;Provence-Alpes-Côte d'Azur;;;;;;3599;Consolidé;
2022-06-02T18:30:00-04:00;2022-06-03;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;3681;Consolidé;
2022-06-02T20:00:00-04:00;2022-06-03;02:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3632;Consolidé;
2022-06-22T23:30:00-04:00;2022-06-23;05:30;93;Provence-Alpes-Côte d'Azur;;;;;;3585;Consolidé;
2022-06-02T22:00:00-04:00;2022-06-03;04:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3242;Consolidé;
2022-06-02T23:30:00-04:00;2022-06-03;05:30;93;Provence-Alpes-Côte d'Azur;;;;;;3268;Consolidé;
2022-06-23T04:30:00-04:00;2022-06-23;10:30;93;Provence-Alpes-Côte d'Azur;;;;;;4834;Consolidé;
2022-06-03T03:30:00-04:00;2022-06-03;09:30;93;Provence-Alpes-Côte d'Azur;;;;;;4479;Consolidé;
2022-06-23T06:30:00-04:00;2022-06-23;12:30;93;Provence-Alpes-Côte d'Azur;;;;;;4953;Consolidé;
2022-06-23T09:00:00-04:00;2022-06-23;15:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4866;Consolidé;
2022-06-03T07:30:00-04:00;2022-06-03;13:30;93;Provence-Alpes-Côte d'Azur;;;;;;4658;Consolidé;
2022-12-25T06:00:00-04:00;2022-12-25;11:00;93;Provence-Alpes-Côte d'Azur;3282;Définitif;;;3282;4198;Consolidé;7480
2022-06-23T10:00:00-04:00;2022-06-23;16:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4807;Consolidé;
2022-12-25T07:30:00-04:00;2022-12-25;12:30;93;Provence-Alpes-Côte d'Azur;;;;;;4047;Consolidé;
2022-06-03T09:00:00-04:00;2022-06-03;15:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4593;Consolidé;
2022-12-25T09:30:00-04:00;2022-12-25;14:30;93;Provence-Alpes-Côte d'Azur;;;;;;4040;Consolidé;
2022-06-23T12:30:00-04:00;2022-06-23;18:30;93;Provence-Alpes-Côte d'Azur;;;;;;4744;Consolidé;
2022-06-23T13:00:00-04:00;2022-06-23;19:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4760;Consolidé;
2022-12-25T10:30:00-04:00;2022-12-25;15:30;93;Provence-Alpes-Côte d'Azur;;;;;;3880;Consolidé;
2022-12-25T11:00:00-04:00;2022-12-25;16:00;93;Provence-Alpes-Côte d'Azur;3018;Définitif;;;3018;3864;Consolidé;6882
2022-12-25T11:30:00-04:00;2022-12-25;16:30;93;Provence-Alpes-Côte d'Azur;;;;;;3917;Consolidé;
2022-06-03T14:00:00-04:00;2022-06-03;20:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4346;Consolidé;
2022-06-23T17:00:00-04:00;2022-06-23;23:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4591;Consolidé;
2022-06-03T15:00:00-04:00;2022-06-03;21:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4241;Consolidé;
2022-12-25T15:00:00-04:00;2022-12-25;20:00;93;Provence-Alpes-Côte d'Azur;3260;Définitif;;;3260;4323;Consolidé;7583
2022-12-25T16:30:00-04:00;2022-12-25;21:30;93;Provence-Alpes-Côte d'Azur;;;;;;4139;Consolidé;
2022-06-03T17:00:00-04:00;2022-06-03;23:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;4427;Consolidé;
2022-06-23T22:00:00-04:00;2022-06-24;04:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3486;Consolidé;
2022-06-23T23:00:00-04:00;2022-06-24;05:00;93;Provence-Alpes-Côte d'Azur;;Définitif;;;;3553;Consolidé;
2022-06-03T18:30:00-04:00;2022-06-04;00:30;93;Provence-Alpes-Côte d'Azur;;;;;;3627;Consolidé;
2022-12-25T20:00:00-04:00;2022-12-26;01:00;93;Provence-Alpes-Côte d'Azur;2818;Définitif;;;2818;4193;Consolidé;7011
2022-12-25T21:30:00-04:00;2022-12-26;02:30;93;Provence-Alpes-Côte d'Azur;;;;;;3987;Consolidé;
