Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2022-04-21T14:30:00-04:00;2022-04-21;20:30;76;Occitanie;;;;;;4461;Consolidé;
2022-04-25T13:00:00-04:00;2022-04-25;19:00;76;Occitanie;497;Définitif;3405;Définitif;3902;3811;Consolidé;7713
2022-04-25T14:00:00-04:00;2022-04-25;20:00;76;Occitanie;564;Définitif;3344;Définitif;3908;3949;Consolidé;7857
2022-04-25T16:00:00-04:00;2022-04-25;22:00;76;Occitanie;475;Définitif;2937;Définitif;3412;3790;Consolidé;7202
2022-04-25T17:00:00-04:00;2022-04-25;23:00;76;Occitanie;444;Définitif;2657;Définitif;3101;4175;Consolidé;7276
2022-04-07T11:30:00-04:00;2022-04-07;17:30;76;Occitanie;;;;;;4110;Consolidé;
2022-04-07T13:00:00-04:00;2022-04-07;19:00;76;Occitanie;826;Définitif;3283;Définitif;4109;4653;Consolidé;8762
2022-04-07T17:00:00-04:00;2022-04-07;23:00;76;Occitanie;587;Définitif;2351;Définitif;2938;4639;Consolidé;7577
2022-04-07T22:30:00-04:00;2022-04-08;04:30;76;Occitanie;;;;;;3605;Consolidé;
2022-04-08T00:00:00-04:00;2022-04-08;06:00;76;Occitanie;929;Définitif;3097;Définitif;4026;3839;Consolidé;7865
2022-04-08T01:00:00-04:00;2022-04-08;07:00;76;Occitanie;1020;Définitif;3137;Définitif;4157;4348;Consolidé;8505
2022-04-08T01:30:00-04:00;2022-04-08;07:30;76;Occitanie;;;;;;4463;Consolidé;
2022-04-08T05:00:00-04:00;2022-04-08;11:00;76;Occitanie;659;Définitif;2941;Définitif;3600;4460;Consolidé;8060
2022-04-08T08:00:00-04:00;2022-04-08;14:00;76;Occitanie;515;Définitif;2579;Définitif;3094;4300;Consolidé;7394
2022-04-08T09:30:00-04:00;2022-04-08;15:30;76;Occitanie;;;;;;3916;Consolidé;
2022-04-08T12:00:00-04:00;2022-04-08;18:00;76;Occitanie;620;Définitif;2788;Définitif;3408;3792;Consolidé;7200
2022-04-08T14:00:00-04:00;2022-04-08;20:00;76;Occitanie;676;Définitif;2635;Définitif;3311;4288;Consolidé;7599
2022-04-08T14:30:00-04:00;2022-04-08;20:30;76;Occitanie;;;;;;4288;Consolidé;
2022-04-08T18:30:00-04:00;2022-04-09;00:30;76;Occitanie;;;;;;4121;Consolidé;
2022-04-08T22:00:00-04:00;2022-04-09;04:00;76;Occitanie;554;Définitif;2052;Définitif;2606;3488;Consolidé;6094
2022-04-09T00:30:00-04:00;2022-04-09;06:30;76;Occitanie;;;;;;3614;Consolidé;
2022-04-09T02:00:00-04:00;2022-04-09;08:00;76;Occitanie;849;Définitif;2863;Définitif;3712;3809;Consolidé;7521
2022-04-09T07:00:00-04:00;2022-04-09;13:00;76;Occitanie;607;Définitif;2720;Définitif;3327;4532;Consolidé;7859
2022-04-09T10:00:00-04:00;2022-04-09;16:00;76;Occitanie;515;Définitif;2679;Définitif;3194;3698;Consolidé;6892
2022-04-09T12:30:00-04:00;2022-04-09;18:30;76;Occitanie;;;;;;3804;Consolidé;
2022-04-09T14:00:00-04:00;2022-04-09;20:00;76;Occitanie;745;Définitif;2696;Définitif;3441;4209;Consolidé;7650
2022-04-09T14:30:00-04:00;2022-04-09;20:30;76;Occitanie;;;;;;4233;Consolidé;
2022-04-09T15:30:00-04:00;2022-04-09;21:30;76;Occitanie;;;;;;4267;Consolidé;
2022-04-09T16:30:00-04:00;2022-04-09;22:30;76;Occitanie;;;;;;4192;Consolidé;
2022-04-09T17:30:00-04:00;2022-04-09;23:30;76;Occitanie;;;;;;4401;Consolidé;
2022-04-09T18:00:00-04:00;2022-04-10;00:00;76;Occitanie;579;Définitif;1945;Définitif;2524;4538;Consolidé;7062
2022-04-09T20:00:00-04:00;2022-04-10;02:00;76;Occitanie;601;Définitif;1959;Définitif;2560;4172;Consolidé;6732
2022-04-09T21:00:00-04:00;2022-04-10;03:00;76;Occitanie;621;Définitif;2032;Définitif;2653;4059;Consolidé;6712
2022-05-08T06:00:00-04:00;2022-05-08;12:00;76;Occitanie;285;Définitif;683;Définitif;968;3299;Consolidé;4267
2022-05-08T13:00:00-04:00;2022-05-08;19:00;76;Occitanie;319;Définitif;732;Définitif;1051;3265;Consolidé;4316
2022-05-08T13:30:00-04:00;2022-05-08;19:30;76;Occitanie;;;;;;3376;Consolidé;
2022-05-08T15:00:00-04:00;2022-05-08;21:00;76;Occitanie;295;Définitif;679;Définitif;974;3260;Consolidé;4234
2022-05-09T00:30:00-04:00;2022-05-09;06:30;76;Occitanie;;;;;;2996;Consolidé;
2022-05-09T03:30:00-04:00;2022-05-09;09:30;76;Occitanie;;;;;;3692;Consolidé;
2022-05-09T06:00:00-04:00;2022-05-09;12:00;76;Occitanie;344;Définitif;794;Définitif;1138;3788;Consolidé;4926
2022-05-09T06:30:00-04:00;2022-05-09;12:30;76;Occitanie;;;;;;3904;Consolidé;
2022-05-09T10:00:00-04:00;2022-05-09;16:00;76;Occitanie;262;Définitif;614;Définitif;876;3497;Consolidé;4373
2022-05-09T13:00:00-04:00;2022-05-09;19:00;76;Occitanie;368;Définitif;734;Définitif;1102;3657;Consolidé;4759
2022-04-28T19:00:00-04:00;2022-04-29;01:00;76;Occitanie;317;Définitif;2832;Définitif;3149;3282;Consolidé;6431
2022-04-28T20:30:00-04:00;2022-04-29;02:30;76;Occitanie;;;;;;3161;Consolidé;
2022-04-28T22:00:00-04:00;2022-04-29;04:00;76;Occitanie;328;Définitif;3084;Définitif;3412;2953;Consolidé;6365
2022-04-28T22:30:00-04:00;2022-04-29;04:30;76;Occitanie;;;;;;2868;Consolidé;
2022-04-29T00:00:00-04:00;2022-04-29;06:00;76;Occitanie;475;Définitif;3878;Définitif;4353;3010;Consolidé;7363
2022-04-29T01:30:00-04:00;2022-04-29;07:30;76;Occitanie;;;;;;3518;Consolidé;
2022-04-29T11:00:00-04:00;2022-04-29;17:00;76;Occitanie;305;Définitif;3398;Définitif;3703;3346;Consolidé;7049
2022-04-29T12:00:00-04:00;2022-04-29;18:00;76;Occitanie;340;Définitif;3568;Définitif;3908;3362;Consolidé;7270
2022-05-09T02:00:00-04:00;2022-05-09;08:00;76;Occitanie;428;Définitif;1043;Définitif;1471;3478;Consolidé;4949
2022-05-07T21:00:00-04:00;2022-05-08;03:00;76;Occitanie;192;Définitif;532;Définitif;724;2823;Consolidé;3547
2022-05-08T02:30:00-04:00;2022-05-08;08:30;76;Occitanie;;;;;;2764;Consolidé;
2022-05-08T03:30:00-04:00;2022-05-08;09:30;76;Occitanie;;;;;;3025;Consolidé;
2022-05-08T04:00:00-04:00;2022-05-08;10:00;76;Occitanie;307;Définitif;742;Définitif;1049;3075;Consolidé;4124
2022-06-18T10:00:00-04:00;2022-06-18;16:00;76;Occitanie;;Définitif;356;Définitif;;4374;Consolidé;
2022-06-18T12:30:00-04:00;2022-06-18;18:30;76;Occitanie;;;;;;4745;Consolidé;
2022-06-18T13:00:00-04:00;2022-06-18;19:00;76;Occitanie;;Définitif;472;Définitif;;4115;Consolidé;
2022-06-18T16:00:00-04:00;2022-06-18;22:00;76;Occitanie;;Définitif;447;Définitif;;4261;Consolidé;
2022-06-18T16:30:00-04:00;2022-06-18;22:30;76;Occitanie;;;;;;3926;Consolidé;
2022-06-18T18:30:00-04:00;2022-06-19;00:30;76;Occitanie;;;;;;3379;Consolidé;
2022-06-18T22:00:00-04:00;2022-06-19;04:00;76;Occitanie;;Définitif;343;Définitif;;2948;Consolidé;
2022-06-19T00:00:00-04:00;2022-06-19;06:00;76;Occitanie;;Définitif;360;Définitif;;2916;Consolidé;
2022-06-19T04:00:00-04:00;2022-06-19;10:00;76;Occitanie;;Définitif;459;Définitif;;3693;Consolidé;
2022-06-19T08:00:00-04:00;2022-06-19;14:00;76;Occitanie;;Définitif;384;Définitif;;4115;Consolidé;
2022-06-19T11:30:00-04:00;2022-06-19;17:30;76;Occitanie;;;;;;4389;Consolidé;
2022-06-19T12:00:00-04:00;2022-06-19;18:00;76;Occitanie;;Définitif;416;Définitif;;4101;Consolidé;
2022-06-19T13:30:00-04:00;2022-06-19;19:30;76;Occitanie;;;;;;4204;Consolidé;
2022-06-19T17:00:00-04:00;2022-06-19;23:00;76;Occitanie;;Définitif;395;Définitif;;3801;Consolidé;
2022-06-19T18:30:00-04:00;2022-06-20;00:30;76;Occitanie;;;;;;3189;Consolidé;
2022-06-19T19:30:00-04:00;2022-06-20;01:30;76;Occitanie;;;;;;3216;Consolidé;
2022-06-19T21:00:00-04:00;2022-06-20;03:00;76;Occitanie;;Définitif;377;Définitif;;3128;Consolidé;
2022-06-19T21:30:00-04:00;2022-06-20;03:30;76;Occitanie;;;;;;3018;Consolidé;
2022-06-19T23:00:00-04:00;2022-06-20;05:00;76;Occitanie;;Définitif;478;Définitif;;3066;Consolidé;
2022-06-20T00:30:00-04:00;2022-06-20;06:30;76;Occitanie;;;;;;3655;Consolidé;
2022-06-20T01:00:00-04:00;2022-06-20;07:00;76;Occitanie;;Définitif;688;Définitif;;3489;Consolidé;
2022-06-20T03:00:00-04:00;2022-06-20;09:00;76;Occitanie;;Définitif;649;Définitif;;4249;Consolidé;
2022-06-20T03:30:00-04:00;2022-06-20;09:30;76;Occitanie;;;;;;4299;Consolidé;
2022-06-20T05:00:00-04:00;2022-06-20;11:00;76;Occitanie;;Définitif;662;Définitif;;4634;Consolidé;
2022-06-20T05:30:00-04:00;2022-06-20;11:30;76;Occitanie;;;;;;4564;Consolidé;
2022-06-20T07:30:00-04:00;2022-06-20;13:30;76;Occitanie;;;;;;4557;Consolidé;
2022-06-20T08:30:00-04:00;2022-06-20;14:30;76;Occitanie;;;;;;4406;Consolidé;
2022-06-20T11:30:00-04:00;2022-06-20;17:30;76;Occitanie;;;;;;4520;Consolidé;
2022-06-20T16:00:00-04:00;2022-06-20;22:00;76;Occitanie;;Définitif;525;Définitif;;4215;Consolidé;
2022-06-20T20:30:00-04:00;2022-06-21;02:30;76;Occitanie;;;;;;3259;Consolidé;
2022-06-20T21:00:00-04:00;2022-06-21;03:00;76;Occitanie;;Définitif;420;Définitif;;3180;Consolidé;
2022-06-21T02:30:00-04:00;2022-06-21;08:30;76;Occitanie;;;;;;4297;Consolidé;
2022-06-21T03:30:00-04:00;2022-06-21;09:30;76;Occitanie;;;;;;4507;Consolidé;
2022-06-21T08:00:00-04:00;2022-06-21;14:00;76;Occitanie;;Définitif;564;Définitif;;4481;Consolidé;
2022-06-15T12:00:00-04:00;2022-06-15;18:00;76;Occitanie;;Définitif;541;Définitif;;4649;Consolidé;
2022-06-15T13:30:00-04:00;2022-06-15;19:30;76;Occitanie;;;;;;4693;Consolidé;
2022-06-15T15:00:00-04:00;2022-06-15;21:00;76;Occitanie;;Définitif;613;Définitif;;4267;Consolidé;
2022-06-15T17:00:00-04:00;2022-06-15;23:00;76;Occitanie;;Définitif;566;Définitif;;4202;Consolidé;
2022-06-15T20:00:00-04:00;2022-06-16;02:00;76;Occitanie;;Définitif;449;Définitif;;3329;Consolidé;
2022-06-15T21:00:00-04:00;2022-06-16;03:00;76;Occitanie;;Définitif;436;Définitif;;3291;Consolidé;
2022-06-15T21:30:00-04:00;2022-06-16;03:30;76;Occitanie;;;;;;3023;Consolidé;
2022-06-15T23:30:00-04:00;2022-06-16;05:30;76;Occitanie;;;;;;3614;Consolidé;
2022-06-16T01:30:00-04:00;2022-06-16;07:30;76;Occitanie;;;;;;3888;Consolidé;
2022-06-16T03:00:00-04:00;2022-06-16;09:00;76;Occitanie;;Définitif;663;Définitif;;4275;Consolidé;
2022-06-16T06:30:00-04:00;2022-06-16;12:30;76;Occitanie;;;;;;4903;Consolidé;
2022-06-16T08:00:00-04:00;2022-06-16;14:00;76;Occitanie;;Définitif;523;Définitif;;4920;Consolidé;
2022-06-16T10:30:00-04:00;2022-06-16;16:30;76;Occitanie;;;;;;5025;Consolidé;
2022-06-16T18:30:00-04:00;2022-06-17;00:30;76;Occitanie;;;;;;3490;Consolidé;
2022-06-16T20:00:00-04:00;2022-06-17;02:00;76;Occitanie;;Définitif;443;Définitif;;3521;Consolidé;
2022-06-17T00:00:00-04:00;2022-06-17;06:00;76;Occitanie;;Définitif;593;Définitif;;3619;Consolidé;
2022-06-17T01:30:00-04:00;2022-06-17;07:30;76;Occitanie;;;;;;4052;Consolidé;
2022-06-17T04:00:00-04:00;2022-06-17;10:00;76;Occitanie;;Définitif;637;Définitif;;4740;Consolidé;
2022-06-17T04:30:00-04:00;2022-06-17;10:30;76;Occitanie;;;;;;4828;Consolidé;
2022-06-17T07:00:00-04:00;2022-06-17;13:00;76;Occitanie;;Définitif;549;Définitif;;5102;Consolidé;
2022-06-17T07:30:00-04:00;2022-06-17;13:30;76;Occitanie;;;;;;5225;Consolidé;
2022-06-17T08:30:00-04:00;2022-06-17;14:30;76;Occitanie;;;;;;5193;Consolidé;
2022-06-17T11:00:00-04:00;2022-06-17;17:00;76;Occitanie;;Définitif;441;Définitif;;4890;Consolidé;
2022-06-17T11:30:00-04:00;2022-06-17;17:30;76;Occitanie;;;;;;5020;Consolidé;
2022-06-17T12:00:00-04:00;2022-06-17;18:00;76;Occitanie;;Définitif;472;Définitif;;5037;Consolidé;
2022-06-17T16:00:00-04:00;2022-06-17;22:00;76;Occitanie;;Définitif;477;Définitif;;4369;Consolidé;
2022-06-18T00:30:00-04:00;2022-06-18;06:30;76;Occitanie;;;;;;3206;Consolidé;
2022-06-18T02:30:00-04:00;2022-06-18;08:30;76;Occitanie;;;;;;3858;Consolidé;
2022-06-18T03:30:00-04:00;2022-06-18;09:30;76;Occitanie;;;;;;4068;Consolidé;
2022-06-18T04:00:00-04:00;2022-06-18;10:00;76;Occitanie;;Définitif;470;Définitif;;4126;Consolidé;
2022-06-18T04:30:00-04:00;2022-06-18;10:30;76;Occitanie;;;;;;4340;Consolidé;
2022-06-18T06:00:00-04:00;2022-06-18;12:00;76;Occitanie;;Définitif;454;Définitif;;4449;Consolidé;
2022-06-18T07:30:00-04:00;2022-06-18;13:30;76;Occitanie;;;;;;4658;Consolidé;
2022-06-08T11:30:00-04:00;2022-06-08;17:30;76;Occitanie;;;;;;3317;Consolidé;
2022-06-08T12:00:00-04:00;2022-06-08;18:00;76;Occitanie;;Définitif;650;Définitif;;3956;Consolidé;
2022-06-08T14:30:00-04:00;2022-06-08;20:30;76;Occitanie;;;;;;4173;Consolidé;
2022-06-08T18:00:00-04:00;2022-06-09;00:00;76;Occitanie;;Définitif;551;Définitif;;3217;Consolidé;
2022-06-08T20:00:00-04:00;2022-06-09;02:00;76;Occitanie;;Définitif;482;Définitif;;3001;Consolidé;
2022-06-08T21:30:00-04:00;2022-06-09;03:30;76;Occitanie;;;;;;2674;Consolidé;
2022-06-08T22:00:00-04:00;2022-06-09;04:00;76;Occitanie;;Définitif;520;Définitif;;2711;Consolidé;
2022-06-08T22:30:00-04:00;2022-06-09;04:30;76;Occitanie;;;;;;2786;Consolidé;
2022-06-09T01:00:00-04:00;2022-06-09;07:00;76;Occitanie;;Définitif;876;Définitif;;3410;Consolidé;
2022-06-09T02:00:00-04:00;2022-06-09;08:00;76;Occitanie;;Définitif;833;Définitif;;3573;Consolidé;
2022-06-09T04:30:00-04:00;2022-06-09;10:30;76;Occitanie;;;;;;4128;Consolidé;
2022-06-09T08:00:00-04:00;2022-06-09;14:00;76;Occitanie;;Définitif;655;Définitif;;4139;Consolidé;
2022-06-09T17:00:00-04:00;2022-06-09;23:00;76;Occitanie;;Définitif;593;Définitif;;3744;Consolidé;
2022-06-09T18:00:00-04:00;2022-06-10;00:00;76;Occitanie;;Définitif;552;Définitif;;3228;Consolidé;
2022-06-09T19:30:00-04:00;2022-06-10;01:30;76;Occitanie;;;;;;3336;Consolidé;
2022-06-10T00:30:00-04:00;2022-06-10;06:30;76;Occitanie;;;;;;3040;Consolidé;
2022-06-10T02:00:00-04:00;2022-06-10;08:00;76;Occitanie;;Définitif;863;Définitif;;3567;Consolidé;
2022-06-10T02:30:00-04:00;2022-06-10;08:30;76;Occitanie;;;;;;4011;Consolidé;
2022-06-10T14:00:00-04:00;2022-06-10;20:00;76;Occitanie;;Définitif;639;Définitif;;3677;Consolidé;
2022-06-10T16:00:00-04:00;2022-06-10;22:00;76;Occitanie;;Définitif;582;Définitif;;3736;Consolidé;
2022-06-10T17:00:00-04:00;2022-06-10;23:00;76;Occitanie;;Définitif;553;Définitif;;3702;Consolidé;
2022-06-10T18:00:00-04:00;2022-06-11;00:00;76;Occitanie;;Définitif;503;Définitif;;3625;Consolidé;
2022-06-10T18:30:00-04:00;2022-06-11;00:30;76;Occitanie;;;;;;3010;Consolidé;
2022-06-10T19:00:00-04:00;2022-06-11;01:00;76;Occitanie;;Définitif;481;Définitif;;3203;Consolidé;
2022-06-10T19:30:00-04:00;2022-06-11;01:30;76;Occitanie;;;;;;3154;Consolidé;
2022-06-10T20:00:00-04:00;2022-06-11;02:00;76;Occitanie;;Définitif;469;Définitif;;3111;Consolidé;
2022-06-10T21:30:00-04:00;2022-06-11;03:30;76;Occitanie;;;;;;2710;Consolidé;
2022-05-29T14:00:00-04:00;2022-05-29;20:00;76;Occitanie;263;Définitif;580;Définitif;843;3386;Consolidé;4229
2022-05-29T19:00:00-04:00;2022-05-30;01:00;76;Occitanie;176;Définitif;431;Définitif;607;2796;Consolidé;3403
2022-05-29T19:30:00-04:00;2022-05-30;01:30;76;Occitanie;;;;;;2754;Consolidé;
2022-05-29T22:30:00-04:00;2022-05-30;04:30;76;Occitanie;;;;;;2481;Consolidé;
2022-05-29T23:00:00-04:00;2022-05-30;05:00;76;Occitanie;223;Définitif;565;Définitif;788;2499;Consolidé;3287
2022-05-30T02:30:00-04:00;2022-05-30;08:30;76;Occitanie;;;;;;3524;Consolidé;
2022-05-30T03:30:00-04:00;2022-05-30;09:30;76;Occitanie;;;;;;3685;Consolidé;
2022-05-30T05:30:00-04:00;2022-05-30;11:30;76;Occitanie;;;;;;3817;Consolidé;
2022-05-30T12:30:00-04:00;2022-05-30;18:30;76;Occitanie;;;;;;3679;Consolidé;
2022-05-30T23:00:00-04:00;2022-05-31;05:00;76;Occitanie;268;Définitif;596;Définitif;864;2765;Consolidé;3629
2022-05-31T00:00:00-04:00;2022-05-31;06:00;76;Occitanie;325;Définitif;684;Définitif;1009;2896;Consolidé;3905
2022-05-31T06:30:00-04:00;2022-05-31;12:30;76;Occitanie;;;;;;4101;Consolidé;
2022-05-31T07:30:00-04:00;2022-05-31;13:30;76;Occitanie;;;;;;4004;Consolidé;
2022-05-31T08:00:00-04:00;2022-05-31;14:00;76;Occitanie;321;Définitif;637;Définitif;958;4016;Consolidé;4974
2022-05-31T09:00:00-04:00;2022-05-31;15:00;76;Occitanie;290;Définitif;593;Définitif;883;3906;Consolidé;4789
2022-02-16T23:00:00-04:00;2022-02-17;04:00;76;Occitanie;850;Définitif;1795;Définitif;2645;4313;Consolidé;6958
2022-02-17T02:00:00-04:00;2022-02-17;07:00;76;Occitanie;1363;Définitif;2905;Définitif;4268;5039;Consolidé;9307
2022-02-17T02:30:00-04:00;2022-02-17;07:30;76;Occitanie;;;;;;5265;Consolidé;
2022-02-17T05:00:00-04:00;2022-02-17;10:00;76;Occitanie;1013;Définitif;2465;Définitif;3478;5308;Consolidé;8786
2022-02-17T07:30:00-04:00;2022-02-17;12:30;76;Occitanie;;;;;;5374;Consolidé;
2022-02-17T09:00:00-04:00;2022-02-17;14:00;76;Occitanie;720;Définitif;1940;Définitif;2660;5155;Consolidé;7815
2022-02-17T10:00:00-04:00;2022-02-17;15:00;76;Occitanie;673;Définitif;1831;Définitif;2504;4775;Consolidé;7279
2022-02-17T10:30:00-04:00;2022-02-17;15:30;76;Occitanie;;;;;;4722;Consolidé;
2022-02-17T14:30:00-04:00;2022-02-17;19:30;76;Occitanie;;;;;;5527;Consolidé;
2022-02-17T23:30:00-04:00;2022-02-18;04:30;76;Occitanie;;;;;;4092;Consolidé;
2022-02-18T02:00:00-04:00;2022-02-18;07:00;76;Occitanie;1368;Définitif;3002;Définitif;4370;5050;Consolidé;9420
2022-02-18T03:30:00-04:00;2022-02-18;08:30;76;Occitanie;;;;;;5446;Consolidé;
2022-02-18T15:00:00-04:00;2022-02-18;20:00;76;Occitanie;864;Définitif;1966;Définitif;2830;5104;Consolidé;7934
2022-02-18T17:00:00-04:00;2022-02-18;22:00;76;Occitanie;755;Définitif;1751;Définitif;2506;4454;Consolidé;6960
2022-02-18T17:30:00-04:00;2022-02-18;22:30;76;Occitanie;;;;;;4451;Consolidé;
2022-02-19T00:30:00-04:00;2022-02-19;05:30;76;Occitanie;;;;;;3812;Consolidé;
2022-02-19T02:30:00-04:00;2022-02-19;07:30;76;Occitanie;;;;;;4183;Consolidé;
2022-02-19T03:00:00-04:00;2022-02-19;08:00;76;Occitanie;1058;Définitif;2478;Définitif;3536;4237;Consolidé;7773
2022-04-17T21:30:00-04:00;2022-04-18;03:30;76;Occitanie;;;;;;2856;Consolidé;
2022-04-18T02:30:00-04:00;2022-04-18;08:30;76;Occitanie;;;;;;3008;Consolidé;
2022-04-18T07:30:00-04:00;2022-04-18;13:30;76;Occitanie;;;;;;3568;Consolidé;
2022-04-18T09:00:00-04:00;2022-04-18;15:00;76;Occitanie;289;Définitif;3887;Définitif;4176;3162;Consolidé;7338
2022-04-18T14:00:00-04:00;2022-04-18;20:00;76;Occitanie;425;Définitif;3883;Définitif;4308;3544;Consolidé;7852
2022-04-18T16:30:00-04:00;2022-04-18;22:30;76;Occitanie;;;;;;3420;Consolidé;
2022-04-18T18:00:00-04:00;2022-04-19;00:00;76;Occitanie;318;Définitif;2943;Définitif;3261;3626;Consolidé;6887
2022-04-18T22:00:00-04:00;2022-04-19;04:00;76;Occitanie;365;Définitif;3283;Définitif;3648;2968;Consolidé;6616
2022-04-19T00:00:00-04:00;2022-04-19;06:00;76;Occitanie;551;Définitif;4400;Définitif;4951;3099;Consolidé;8050
2022-04-19T06:30:00-04:00;2022-04-19;12:30;76;Occitanie;;;;;;4290;Consolidé;
2022-04-19T15:00:00-04:00;2022-04-19;21:00;76;Occitanie;467;Définitif;3216;Définitif;3683;4077;Consolidé;7760
2022-02-19T10:30:00-04:00;2022-02-19;15:30;76;Occitanie;;;;;;4476;Consolidé;
2022-02-19T15:00:00-04:00;2022-02-19;20:00;76;Occitanie;987;Définitif;2300;Définitif;3287;5366;Consolidé;8653
2022-02-19T17:00:00-04:00;2022-02-19;22:00;76;Occitanie;886;Définitif;2032;Définitif;2918;4818;Consolidé;7736
2022-02-19T17:30:00-04:00;2022-02-19;22:30;76;Occitanie;;;;;;4900;Consolidé;
2022-02-19T20:00:00-04:00;2022-02-20;01:00;76;Occitanie;749;Définitif;1872;Définitif;2621;4775;Consolidé;7396
2022-02-19T22:00:00-04:00;2022-02-20;03:00;76;Occitanie;780;Définitif;1999;Définitif;2779;4602;Consolidé;7381
2022-02-20T00:00:00-04:00;2022-02-20;05:00;76;Occitanie;918;Définitif;2376;Définitif;3294;4347;Consolidé;7641
2022-02-20T02:00:00-04:00;2022-02-20;07:00;76;Occitanie;1188;Définitif;2917;Définitif;4105;4613;Consolidé;8718
2022-02-20T07:00:00-04:00;2022-02-20;12:00;76;Occitanie;828;Définitif;2209;Définitif;3037;4847;Consolidé;7884
2022-02-20T08:30:00-04:00;2022-02-20;13:30;76;Occitanie;;;;;;4708;Consolidé;
2022-02-20T11:00:00-04:00;2022-02-20;16:00;76;Occitanie;711;Définitif;1865;Définitif;2576;4004;Consolidé;6580
2022-02-20T15:00:00-04:00;2022-02-20;20:00;76;Occitanie;936;Définitif;2141;Définitif;3077;5213;Consolidé;8290
2022-02-20T16:30:00-04:00;2022-02-20;21:30;76;Occitanie;;;;;;4747;Consolidé;
2022-02-20T17:00:00-04:00;2022-02-20;22:00;76;Occitanie;790;Définitif;1872;Définitif;2662;4615;Consolidé;7277
2022-02-20T20:30:00-04:00;2022-02-21;01:30;76;Occitanie;;;;;;4393;Consolidé;
2022-02-21T01:30:00-04:00;2022-02-21;06:30;76;Occitanie;;;;;;4575;Consolidé;
2022-02-21T03:00:00-04:00;2022-02-21;08:00;76;Occitanie;1238;Définitif;2896;Définitif;4134;5037;Consolidé;9171
2022-02-21T08:00:00-04:00;2022-02-21;13:00;76;Occitanie;933;Définitif;2274;Définitif;3207;5284;Consolidé;8491
2022-03-16T06:00:00-04:00;2022-03-16;11:00;76;Occitanie;962;Définitif;2052;Définitif;3014;5202;Consolidé;8216
2022-03-16T06:30:00-04:00;2022-03-16;11:30;76;Occitanie;;;;;;5226;Consolidé;
2022-03-16T08:00:00-04:00;2022-03-16;13:00;76;Occitanie;864;Définitif;1774;Définitif;2638;5414;Consolidé;8052
2022-03-16T08:30:00-04:00;2022-03-16;13:30;76;Occitanie;;;;;;5261;Consolidé;
2022-03-16T13:30:00-04:00;2022-03-16;18:30;76;Occitanie;;;;;;4932;Consolidé;
2022-03-17T01:00:00-04:00;2022-03-17;06:00;76;Occitanie;1237;Définitif;2449;Définitif;3686;4147;Consolidé;7833
2022-03-17T02:30:00-04:00;2022-03-17;07:30;76;Occitanie;;;;;;4858;Consolidé;
2022-03-17T09:30:00-04:00;2022-03-17;14:30;76;Occitanie;;;;;;5079;Consolidé;
2022-03-17T11:30:00-04:00;2022-03-17;16:30;76;Occitanie;;;;;;4681;Consolidé;
2022-03-17T12:30:00-04:00;2022-03-17;17:30;76;Occitanie;;;;;;4618;Consolidé;
2022-03-17T16:00:00-04:00;2022-03-17;21:00;76;Occitanie;890;Définitif;1740;Définitif;2630;4807;Consolidé;7437
2022-03-14T22:30:00-04:00;2022-03-15;03:30;76;Occitanie;;;;;;4316;Consolidé;
2022-03-15T02:30:00-04:00;2022-03-15;07:30;76;Occitanie;;;;;;5121;Consolidé;
2022-03-15T07:00:00-04:00;2022-03-15;12:00;76;Occitanie;1029;Définitif;1985;Définitif;3014;5424;Consolidé;8438
2022-03-15T11:30:00-04:00;2022-03-15;16:30;76;Occitanie;;;;;;4849;Consolidé;
2022-03-15T15:00:00-04:00;2022-03-15;20:00;76;Occitanie;1025;Définitif;2019;Définitif;3044;5521;Consolidé;8565
2022-04-18T14:30:00-04:00;2022-04-18;20:30;76;Occitanie;;;;;;3539;Consolidé;
2022-04-18T17:00:00-04:00;2022-04-18;23:00;76;Occitanie;330;Définitif;2979;Définitif;3309;3704;Consolidé;7013
2022-01-20T15:30:00-04:00;2022-01-20;20:30;76;Occitanie;;;;;;6716;Consolidé;
2022-01-20T16:30:00-04:00;2022-01-20;21:30;76;Occitanie;;;;;;6346;Consolidé;
2022-01-20T17:00:00-04:00;2022-01-20;22:00;76;Occitanie;1343;Définitif;2900;Définitif;4243;6099;Consolidé;10342
2022-01-20T18:00:00-04:00;2022-01-20;23:00;76;Occitanie;1176;Définitif;2585;Définitif;3761;6390;Consolidé;10151
2022-01-20T18:30:00-04:00;2022-01-20;23:30;76;Occitanie;;;;;;6152;Consolidé;
2022-01-20T21:30:00-04:00;2022-01-21;02:30;76;Occitanie;;;;;;5853;Consolidé;
2022-01-20T23:00:00-04:00;2022-01-21;04:00;76;Occitanie;1321;Définitif;3054;Définitif;4375;5672;Consolidé;10047
2022-01-21T00:00:00-04:00;2022-01-21;05:00;76;Occitanie;1494;Définitif;3459;Définitif;4953;5630;Consolidé;10583
2022-01-21T02:00:00-04:00;2022-01-21;07:00;76;Occitanie;1984;Définitif;4427;Définitif;6411;6546;Consolidé;12957
